split,model,calibrated,group_col,group,n,prevalence,brier,ece,auroc,auprc
assay_heldout_cutrun,kmer_logreg,False,tf_family,bzip,189.0,0.20105820105820105,0.5030995571724416,0.5301903388862373,0.19606134541652143,0.12609864845755256
assay_heldout_cutrun,kmer_logreg,False,tf_family,ets,156.0,0.20512820512820512,0.4441883878641244,0.4656207479356871,0.23865927419354838,0.13816933759366148
assay_heldout_cutrun,kmer_logreg,False,tf_family,forkhead,147.0,0.21768707482993196,0.5029687992032768,0.5364652466015277,0.2247282608695652,0.1421184870690165
assay_heldout_cutrun,kmer_logreg,False,tf_family,gata,171.0,0.1871345029239766,0.47490219452491816,0.5104399635906294,0.274955035971223,0.17110373345317104
assay_heldout_cutrun,kmer_logreg,False,tf_family,nuclear_receptor,221.0,0.17194570135746606,0.4376599901472926,0.45317385568322677,0.2945067587000287,0.11910913352050889
assay_heldout_cutrun,kmer_logreg,False,tf_family,zinc_finger,343.0,0.1836734693877551,0.4794699079100785,0.489981170599957,0.33679138321995467,0.13239934041827578
assay_heldout_cutrun,kmer_logreg,True,assay,CUT&RUN,1381.0,0.18971759594496743,0.2580696858768839,0.282518567969059,0.26912319478269175,0.12451939819596367
assay_heldout_cutrun,kmer_logreg,True,lab,Henikoff,1381.0,0.18971759594496743,0.2580696858768839,0.282518567969059,0.26912319478269175,0.12451939819596367
assay_heldout_cutrun,kmer_logreg,True,species,Homo sapiens,1058.0,0.19754253308128544,0.2765396221588889,0.3092184818851957,0.24471796259038217,0.12650638504495998
assay_heldout_cutrun,kmer_logreg,True,species,Mus musculus,323.0,0.16408668730650156,0.1975706376218954,0.20326519437265528,0.3471698113207547,0.12359710124156698
assay_heldout_cutrun,kmer_logreg,True,tf_family,bhlh,154.0,0.17532467532467533,0.249688129300934,0.2728681228819229,0.24263633712452612,0.12043870046970542
assay_heldout_cutrun,kmer_logreg,True,tf_family,bzip,189.0,0.20105820105820105,0.2828321306262335,0.3293170898552519,0.19606134541652143,0.12609864845755256
assay_heldout_cutrun,kmer_logreg,True,tf_family,ets,156.0,0.20512820512820512,0.26129266255850514,0.30452581176141374,0.23865927419354838,0.13816933759366148
assay_heldout_cutrun,kmer_logreg,True,tf_family,forkhead,147.0,0.21768707482993196,0.27336161676743015,0.3126380778333914,0.2247282608695652,0.1421184870690165
assay_heldout_cutrun,kmer_logreg,True,tf_family,gata,171.0,0.1871345029239766,0.24680094125405666,0.29808094591212037,0.274955035971223,0.17110373345317104
assay_heldout_cutrun,kmer_logreg,True,tf_family,nuclear_receptor,221.0,0.17194570135746606,0.24581892038671585,0.25285654151486675,0.2945067587000287,0.11910913352050889
assay_heldout_cutrun,kmer_logreg,True,tf_family,zinc_finger,343.0,0.1836734693877551,0.2536799889545997,0.2689640276046967,0.33679138321995467,0.13239934041827578
assay_heldout_cutrun,kmer_metadata_logreg,False,assay,CUT&RUN,1381.0,0.18971759594496743,0.47083172661049477,0.4766866541685571,0.2693346704050099,0.12516010532616956
assay_heldout_cutrun,kmer_metadata_logreg,False,lab,Henikoff,1381.0,0.18971759594496743,0.47083172661049477,0.4766866541685571,0.2693346704050099,0.12516010532616956
assay_heldout_cutrun,kmer_metadata_logreg,False,species,Homo sapiens,1058.0,0.19754253308128544,0.4815286368101306,0.49052689196128596,0.24851077259483434,0.1276670919936234
assay_heldout_cutrun,kmer_metadata_logreg,False,species,Mus musculus,323.0,0.16408668730650156,0.43579355016710564,0.45199068455364655,0.350104821802935,0.1272802494772216
assay_heldout_cutrun,kmer_metadata_logreg,False,tf_family,bhlh,154.0,0.17532467532467533,0.4330929164725081,0.46935544347771996,0.2744240303295421,0.1327229932479687
assay_heldout_cutrun,kmer_metadata_logreg,False,tf_family,bzip,189.0,0.20105820105820105,0.5310961666916089,0.5493367852017661,0.19118159637504356,0.12498088855882669
assay_heldout_cutrun,kmer_metadata_logreg,False,tf_family,ets,156.0,0.20512820512820512,0.5310422171113612,0.5491620448310426,0.23248487903225806,0.13471688728964043
assay_heldout_cutrun,kmer_metadata_logreg,False,tf_family,forkhead,147.0,0.21768707482993196,0.456382452074657,0.4754604240670849,0.2173913043478261,0.14123724536207682
assay_heldout_cutrun,kmer_metadata_logreg,False,tf_family,gata,171.0,0.1871345029239766,0.5166066234779073,0.5529598526219955,0.2551708633093525,0.1896749707233054
assay_heldout_cutrun,kmer_metadata_logreg,False,tf_family,nuclear_receptor,221.0,0.17194570135746606,0.3992973366152857,0.4079138905290257,0.33549036525740583,0.12651232761769632
assay_heldout_cutrun,kmer_metadata_logreg,False,tf_family,zinc_finger,343.0,0.1836734693877551,0.45664687894042494,0.46621445797733396,0.33373015873015877,0.13264042683921412
